## number of indices and start and end years in scaIndex.dat
# n3PAgeSeries
3

# nTAgeSeries
2

# nAgeSeries
5

# ageIndex
1 2 3 4 5

# index min ages
2 4 3 4 2

# index max ages
11 10 9 6 3

# ageFirstYear
1 9 38 17 17

# ageLastYear
45 45 45 45 44

## proportions at age
# paaCatchN
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0607	0.0355	0.1024	0.0830	0.0629	0.1415	0.0193	0.0329	0.0557	0.2792	0.1198	0.0317	0.1310	0.0368	0.0312	0.0194	0.0379	0.1189	0.1255	0.0797	0.0755	0.1248	0.2361	0.0920	0.1010	0.0791	0.2544	0.2270	0.3475	0.2772	0.1667	0.3289	0.3199	0.1800	0.3056	0.3813	0.2352
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0280	0.0328	0.0763	0.0735	0.0439	0.0871	0.0139	0.0229	0.0176	0.0357	0.1374	0.0380	0.0238	0.0807	0.0093	0.0064	0.0052	0.0267	0.0736	0.0549	0.0566	0.0504	0.0426	0.0320	0.0576	0.0595	0.0289	0.0875	0.0655	0.1090	0.0745	0.1870	0.0314	0.2358	0.2331	0.2104	0.3087
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0037	0.0367	0.0013	0.0333	0.0342	0.0401	0.0068	0.0259	0.0216	0.0064	0.0317	0.0416	0.0515	0.0079	0.0083	0.0000	0.0044	0.0035	0.0255	0.0234	0.0449	0.0245	0.0402	0.0136	0.0269	0.0559	0.0164	0.0071	0.0322	0.0387	0.0264	0.0257	0.0171	0.0722	0.1128	0.0530	0.1477
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000

#paaCPUEs                                                                                                                                                                                                                            
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.4663	0.1970	0.0945	0.0650	0.0891	0.3246	0.0804	0.0306	0.0416	0.0087	0.0707	0.0850	0.1975	0.1449	0.1204	0.0289	0.2830	0.0652	0.0918	0.0054	0.0376	0.0029	0.0956	0.0344	0.0288	0.0057	0.0005	0.0083	0.0049	0.0000	0.0113	0.0234	0.0017	0.0029	0.0009	0.0025	0.0109
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1311	0.2267	0.3620	0.0996	0.0886	0.1094	0.4495	0.3263	0.0088	0.2011	0.0423	0.5075	0.0928	0.5249	0.4705	0.3576	0.1201	0.5385	0.2120	0.1563	0.1031	0.1302	0.0349	0.2964	0.1211	0.1367	0.0258	0.0250	0.0803	0.0520	0.1266	0.0190	0.0602	0.0042	0.0280	0.0300	0.0470
